rank,title,singer,album,date,like,year,month,day,week,season
22,에라 모르겠다,BIGBANG (빅뱅),MADE,2017.03.27,183650,2017,3,27,5,0
23,I'll Be Yours,걸스데이,GIRL'S DAY EVERYDAY #5,2017.03.27,35701,2017,3,27,5,0
25,TT,TWICE (트와이스),TWICEcoaster : LANE 1,2017.03.27,189407,2017,3,27,5,0
26,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2017.03.27,345228,2017,3,27,5,0
27,Decalcomanie (데칼코마니),마마무 (Mamamoo),MEMORY,2017.03.27,155262,2017,3,27,5,0
28,심술,볼빨간사춘기,Half Album RED ICKLE,2017.03.27,156660,2017,3,27,5,0
29,아름답다,하이라이트 (HIGHLIGHT),CAN YOU FEEL IT?,2017.03.27,51782,2017,3,27,5,0
30,불장난,BLACKPINK,SQUARE TWO,2017.03.27,207681,2017,3,27,5,0
31,마에스트로 (Maestro),창모 (CHANGMO),돈 벌 시간 2,2017.03.27,131918,2017,3,27,5,0
32,그대라는 사치,한동근,The 3rd Digital Single '그대라는 사치',2017.03.27,208270,2017,3,27,5,0
33,이쁘다니까,에디킴,도깨비 OST Part.5,2017.03.27,106104,2017,3,27,5,0
34,I Miss You,소유 (SOYOU),도깨비 OST Part.7,2017.03.27,142033,2017,3,27,5,0
35,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2017.03.27,234205,2017,3,27,5,0
36,기다렸다 가,"다이나믹 듀오, 첸 (CHEN)",Mixxxture Project Vol.1,2017.03.27,104401,2017,3,27,5,0
37,"All I Wanna Do (K) (Feat. Hoody, Loco)",박재범,EVERYTHING YOU WANTED,2017.03.27,247466,2017,3,27,5,0
38,이 소설의 끝을 다시 써보려 해,한동근,The 1st Digital Single '이 소설의 끝을 다시 써보려 해',2017.03.27,243294,2017,3,27,5,0
39,You(=I),볼빨간사춘기,Full Album RED PLANET,2017.03.27,146548,2017,3,27,5,0
41,저 별,헤이즈 (Heize),저 별,2017.03.27,164222,2017,3,27,5,0
42,넘어와 (Feat. 백예린),DEAN,limbo,2017.03.27,145516,2017,3,27,5,0
43,당신의 밤 (Feat. 오혁),황광희 X 개코,무한도전 위대한 유산,2017.03.27,121138,2017,3,27,5,0
44,그리워요 (Girlfriend),헨리 (HENRY),그리워요 (Girlfriend),2017.03.27,53312,2017,3,27,5,0
45,돌아오지마 (Feat. 용준형 Of 비스트),헤이즈 (Heize),돌아오지마,2017.03.27,190946,2017,3,27,5,0
46,내가 저지른 사랑,임창정,I'M,2017.03.27,240444,2017,3,27,5,0
47,Bunzi (번지),"기리보이, 서출구, 양홍원",고등래퍼 지역대항전 Part.2,2017.03.27,33220,2017,3,27,5,0
48,첫 눈,정준일,도깨비 OST Part.8,2017.03.27,114432,2017,3,27,5,0
50,Complex (feat. G-DRAGON),Zion.T,OO,2017.03.27,82342,2017,3,27,5,0
51,이 바보야,정승환,목소리,2017.03.27,137275,2017,3,27,5,0
52,러시안 룰렛 (Russian Roulette),Red Velvet (레드벨벳),Russian Roulette - The 3rd Mini Album,2017.03.27,180307,2017,3,27,5,0
53,Who Are You,샘김 (Sam Kim),도깨비 OST Part.6,2017.03.27,109315,2017,3,27,5,0
54,Excuse Me,AOA,AOA 1st Album ANGEL'S KNOCK,2017.03.27,42154,2017,3,27,5,0
56,언젠가 (SOMEDAY),비투비,Feel'eM,2017.03.27,96602,2017,3,27,5,0
57,널 사랑하지 않아,어반자카파,STILL,2017.03.27,216981,2017,3,27,5,0
58,D (half moon) (Feat. 개코),DEAN,130 Mood : TRBL,2017.03.27,267474,2017,3,27,5,0
59,LAST DANCE,BIGBANG (빅뱅),MADE,2017.03.27,186772,2017,3,27,5,0
60,너였다면,정승환,또 오해영 OST Part.5,2017.03.27,248273,2017,3,27,5,0
61,행복한 척,수지 (Suzy),Yes? No?,2017.03.27,104446,2017,3,27,5,0
62,CHEER UP,TWICE (트와이스),PAGE TWO,2017.03.27,215834,2017,3,27,5,0
64,11:11,태연 (TAEYEON),11:11,2017.03.27,217214,2017,3,27,5,0
65,바램,정준일,더 아름다운 것,2017.03.27,44295,2017,3,27,5,0
66,미안해 (feat. Beenzino),Zion.T,OO,2017.03.27,48143,2017,3,27,5,0
67,너무너무너무,아이오아이 (I.O.I),miss me?,2017.03.27,111662,2017,3,27,5,0
68,숨,박효신,I am A Dreamer,2017.03.27,222708,2017,3,27,5,0
69,꽃길 (Prod. By ZICO),김세정,Jelly box 꽃길 (Prod. By 지코(ZICO)) 세정,2017.03.27,175779,2017,3,27,5,0
70,I'm Not The Only One,Sam Smith,In The Lonely Hour,2017.03.27,295543,2017,3,27,5,0
71,아름다워,창모 (CHANGMO),돈 벌 시간 2,2017.03.27,218997,2017,3,27,5,0
72,소원,어반자카파,도깨비 OST Part.10,2017.03.27,51756,2017,3,27,5,0
74,나비잠 (Sweet Dream),"김희철, 민경훈",나비잠 (Sweet Dream) - SM STATION,2017.03.27,121445,2017,3,27,5,0
75,목요일 밤 (Feat. 빈지노),어반자카파,목요일 밤,2017.03.27,140002,2017,3,27,5,0
76,Not Today,방탄소년단,YOU NEVER WALK ALONE,2017.03.27,187742,2017,3,27,5,0
77,"BERMUDA TRIANGLE (Feat. Crush, DEAN)",지코 (ZICO),BERMUDA TRIANGLE,2017.03.27,114550,2017,3,27,5,0
78,사랑은 지옥에서 온 개 (Feat. 수란),매드클라운,사랑은 지옥에서 온 개,2017.03.27,41156,2017,3,27,5,0
79,봄이 좋냐??,10CM,3.2,2017.03.27,191569,2017,3,27,5,0
80,기도 (I'll Be Your Man),비투비,NEW MEN,2017.03.27,104524,2017,3,27,5,0
81,"그때, 우리로",장덕철,"그때, 우리로",2017.03.27,41080,2017,3,27,5,0
82,왜 또 봄이야,"차오루, 키썸 (Kisum), 예린 (YERIN)",왜 또 봄이야,2017.03.27,21183,2017,3,27,5,0
83,소나기,아이오아이 (I.O.I),소나기,2017.03.27,198651,2017,3,27,5,0
84,봄날의 기억,비투비,Remember that,2017.03.27,114204,2017,3,27,5,0
85,"유후 (You, Who?)","에릭남 (Eric Nam), 전소미","유후 (You, Who?)",2017.03.27,35459,2017,3,27,5,0
86,내 눈에만 보여,10CM,도깨비 OST Part.2,2017.03.27,61231,2017,3,27,5,0
87,네 생각 나더라,스탠딩 에그,First Love,2017.03.27,17748,2017,3,27,5,0
88,5분만 더 (Feat. 빈지노),산체스 (Sanchez),5분만 더 (Feat. 빈지노),2017.03.27,16655,2017,3,27,5,0
89,시작,하이라이트 (HIGHLIGHT),CAN YOU FEEL IT?,2017.03.27,25701,2017,3,27,5,0
90,휘파람,BLACKPINK,SQUARE ONE,2017.03.27,164054,2017,3,27,5,0
91,Monster,EXO,EX'ACT - The 3rd Album,2017.03.27,160359,2017,3,27,5,0
92,위험해,하이라이트 (HIGHLIGHT),CAN YOU FEEL IT?,2017.03.27,25951,2017,3,27,5,0
93,Come For You (Feat. HOMEBOY & FNRL.),Osshun Gum,고등래퍼 FINAL,2017.03.27,53215,2017,3,27,5,0
94,안아줘,정준일,Lo9ve3r4s,2017.03.27,244296,2017,3,27,5,0
95,WEE WOO,PRISTIN (프리스틴),The 1st Mini Album 'HI! PRISTIN',2017.03.27,44531,2017,3,27,5,0
96,CAN YOU FEEL IT?,하이라이트 (HIGHLIGHT),CAN YOU FEEL IT?,2017.03.27,24945,2017,3,27,5,0
97,Would U,Red Velvet (레드벨벳),Would U - SM STATION,2017.03.27,69207,2017,3,27,5,0
98,여우야,조이 (JOY),그녀는 거짓말을 너무 사랑해 OST Part.1,2017.03.27,62595,2017,3,27,5,0
99,Double Trouble Couple,마마무 (Mamamoo),힘쎈여자 도봉순 OST Part.5,2017.03.27,18274,2017,3,27,5,0
3,얼굴 찌푸리지 말아요,하이라이트 (HIGHLIGHT),CAN YOU FEEL IT?,2017.04.03,129256,2017,4,3,1,0
5,KNOCK KNOCK,TWICE (트와이스),TWICEcoaster : LANE 2,2017.04.03,165099,2017,4,3,1,0
7,사랑이 잘 (With 오혁),아이유,사랑이 잘,2017.04.03,248988,2017,4,3,1,0
8,부담이 돼 (Feat. 휘인 Of 마마무),정키,EMPTY,2017.04.03,133322,2017,4,3,1,0
9,좋다고 말해,볼빨간사춘기,Full Album RED PLANET 'Hidden Track',2017.04.03,237873,2017,4,3,1,0
10,Fine,태연 (TAEYEON),My Voice - The 1st Album,2017.04.03,200846,2017,4,3,1,0
11,Make Me Love You,태연 (TAEYEON),My Voice - The 1st Album Deluxe Edition,2017.04.03,72272,2017,4,3,1,0
12,오랜 날 오랜 밤,AKMU (악뮤),사춘기 하 (思春記 下),2017.04.03,245250,2017,4,3,1,0
13,Rookie,Red Velvet (레드벨벳),Rookie - The 4th Mini Album,2017.04.03,135912,2017,4,3,1,0
15,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2017.04.03,345228,2017,4,3,1,0
17,YESTERDAY,블락비 (Block B),YESTERDAY,2017.04.03,135995,2017,4,3,1,0
18,오빠야,신현희와김루트,신현희와김루트,2017.04.03,134613,2017,4,3,1,0
19,우주를 줄게,볼빨간사춘기,Full Album RED PLANET,2017.04.03,301575,2017,4,3,1,0
20,비가와 (Rain),"소유 (SOYOU), 백현 (BAEKHYUN)",비가와,2017.04.03,130990,2017,4,3,1,0
23,Come For You (Feat. HOMEBOY & FNRL.),Osshun Gum,고등래퍼 FINAL,2017.04.03,53215,2017,4,3,1,0
24,FINGERTIP,여자친구 (GFRIEND),여자친구 The 4th Mini Album 'THE AWAKENING',2017.04.03,64447,2017,4,3,1,0
25,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),매드클라운,우리집을 못 찾겠군요,2017.04.03,113550,2017,4,3,1,0
26,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2017.04.03,234205,2017,4,3,1,0
27,에라 모르겠다,BIGBANG (빅뱅),MADE,2017.04.03,183650,2017,4,3,1,0
28,Stay With Me,"찬열 (CHANYEOL), 펀치 (Punch)",도깨비 OST Part.1,2017.04.03,225871,2017,4,3,1,0
29,코끼리 (Feat. RM),개코,코끼리,2017.04.03,30540,2017,4,3,1,0
30,TT,TWICE (트와이스),TWICEcoaster : LANE 1,2017.04.03,189407,2017,4,3,1,0
31,I'll Be Yours,걸스데이,GIRL'S DAY EVERYDAY #5,2017.04.03,35701,2017,4,3,1,0
32,노래,Zion.T,OO,2017.04.03,90360,2017,4,3,1,0
33,심술,볼빨간사춘기,Half Album RED ICKLE,2017.04.03,156660,2017,4,3,1,0
34,Decalcomanie (데칼코마니),마마무 (Mamamoo),MEMORY,2017.04.03,155262,2017,4,3,1,0
35,그대라는 사치,한동근,The 3rd Digital Single '그대라는 사치',2017.04.03,208270,2017,4,3,1,0
36,마에스트로 (Maestro),창모 (CHANGMO),돈 벌 시간 2,2017.04.03,131918,2017,4,3,1,0
38,불장난,BLACKPINK,SQUARE TWO,2017.04.03,207681,2017,4,3,1,0
39,FOOL,WINNER,FATE NUMBER FOR,2017.04.03,79705,2017,4,3,1,0
40,이쁘다니까,에디킴,도깨비 OST Part.5,2017.04.03,106104,2017,4,3,1,0
41,I Miss You,소유 (SOYOU),도깨비 OST Part.7,2017.04.03,142033,2017,4,3,1,0
42,"All I Wanna Do (K) (Feat. Hoody, Loco)",박재범,EVERYTHING YOU WANTED,2017.04.03,247466,2017,4,3,1,0
43,아름답다,하이라이트 (HIGHLIGHT),CAN YOU FEEL IT?,2017.04.03,51782,2017,4,3,1,0
44,이 소설의 끝을 다시 써보려 해,한동근,The 1st Digital Single '이 소설의 끝을 다시 써보려 해',2017.04.03,243294,2017,4,3,1,0
45,You(=I),볼빨간사춘기,Full Album RED PLANET,2017.04.03,146548,2017,4,3,1,0
46,기다렸다 가,"다이나믹 듀오, 첸 (CHEN)",Mixxxture Project Vol.1,2017.04.03,104401,2017,4,3,1,0
47,돌아오지마 (Feat. 용준형 Of 비스트),헤이즈 (Heize),돌아오지마,2017.04.03,190946,2017,4,3,1,0
49,내가 저지른 사랑,임창정,I'M,2017.04.03,240444,2017,4,3,1,0
50,저 별,헤이즈 (Heize),저 별,2017.04.03,164222,2017,4,3,1,0
51,넘어와 (Feat. 백예린),DEAN,limbo,2017.04.03,145516,2017,4,3,1,0
52,당신의 밤 (Feat. 오혁),황광희 X 개코,무한도전 위대한 유산,2017.04.03,121138,2017,4,3,1,0
53,첫 눈,정준일,도깨비 OST Part.8,2017.04.03,114432,2017,4,3,1,0
54,널 사랑하지 않아,어반자카파,STILL,2017.04.03,216981,2017,4,3,1,0
55,Bunzi (번지),"기리보이, 서출구, 양홍원",고등래퍼 지역대항전 Part.2,2017.04.03,33220,2017,4,3,1,0
56,봄이 좋냐??,10CM,3.2,2017.04.03,191569,2017,4,3,1,0
57,이 바보야,정승환,목소리,2017.04.03,137275,2017,4,3,1,0
58,러시안 룰렛 (Russian Roulette),Red Velvet (레드벨벳),Russian Roulette - The 3rd Mini Album,2017.04.03,180307,2017,4,3,1,0
59,D (half moon) (Feat. 개코),DEAN,130 Mood : TRBL,2017.04.03,267474,2017,4,3,1,0
61,Excuse Me,AOA,AOA 1st Album ANGEL'S KNOCK,2017.04.03,42154,2017,4,3,1,0
62,종 (Feat. 효린),선재 (snzae),고등래퍼 FINAL,2017.04.03,17600,2017,4,3,1,0
63,CHEER UP,TWICE (트와이스),PAGE TWO,2017.04.03,215834,2017,4,3,1,0
64,너였다면,정승환,또 오해영 OST Part.5,2017.04.03,248273,2017,4,3,1,0
66,Who Are You,샘김 (Sam Kim),도깨비 OST Part.6,2017.04.03,109315,2017,4,3,1,0
67,LAST DANCE,BIGBANG (빅뱅),MADE,2017.04.03,186772,2017,4,3,1,0
68,그리워요 (Girlfriend),헨리 (HENRY),그리워요 (Girlfriend),2017.04.03,53312,2017,4,3,1,0
69,아름다워,창모 (CHANGMO),돈 벌 시간 2,2017.04.03,218997,2017,4,3,1,0
70,11:11,태연 (TAEYEON),11:11,2017.04.03,217214,2017,4,3,1,0
72,I'm Not The Only One,Sam Smith,In The Lonely Hour,2017.04.03,295543,2017,4,3,1,0
73,언젠가 (SOMEDAY),비투비,Feel'eM,2017.04.03,96602,2017,4,3,1,0
74,Complex (feat. G-DRAGON),Zion.T,OO,2017.04.03,82342,2017,4,3,1,0
75,행복한 척,수지 (Suzy),Yes? No?,2017.04.03,104446,2017,4,3,1,0
76,너무너무너무,아이오아이 (I.O.I),miss me?,2017.04.03,111662,2017,4,3,1,0
77,꽃길 (Prod. By ZICO),김세정,Jelly box 꽃길 (Prod. By 지코(ZICO)) 세정,2017.04.03,175779,2017,4,3,1,0
78,숨,박효신,I am A Dreamer,2017.04.03,222708,2017,4,3,1,0
79,고속 (Prod. By Big Pie),기리보이,신고식 5곡,2017.04.03,30901,2017,4,3,1,0
80,Would U,Red Velvet (레드벨벳),Would U - SM STATION,2017.04.03,69207,2017,4,3,1,0
81,바램,정준일,더 아름다운 것,2017.04.03,44295,2017,4,3,1,0
82,소원,어반자카파,도깨비 OST Part.10,2017.04.03,51756,2017,4,3,1,0
83,나비잠 (Sweet Dream),"김희철, 민경훈",나비잠 (Sweet Dream) - SM STATION,2017.04.03,121445,2017,4,3,1,0
84,미안해 (feat. Beenzino),Zion.T,OO,2017.04.03,48143,2017,4,3,1,0
85,목요일 밤 (Feat. 빈지노),어반자카파,목요일 밤,2017.04.03,140002,2017,4,3,1,0
86,Not Today,방탄소년단,YOU NEVER WALK ALONE,2017.04.03,187742,2017,4,3,1,0
87,Better man (Feat. 크루셜스타),양홍원,고등래퍼 FINAL,2017.04.03,13939,2017,4,3,1,0
88,봄날의 기억,비투비,Remember that,2017.04.03,114204,2017,4,3,1,0
89,기도 (I'll Be Your Man),비투비,NEW MEN,2017.04.03,104524,2017,4,3,1,0
91,"그때, 우리로",장덕철,"그때, 우리로",2017.04.03,41080,2017,4,3,1,0
92,"BERMUDA TRIANGLE (Feat. Crush, DEAN)",지코 (ZICO),BERMUDA TRIANGLE,2017.04.03,114550,2017,4,3,1,0
93,사랑은 지옥에서 온 개 (Feat. 수란),매드클라운,사랑은 지옥에서 온 개,2017.04.03,41156,2017,4,3,1,0
94,Monster,EXO,EX'ACT - The 3rd Album,2017.04.03,160359,2017,4,3,1,0
95,시작,하이라이트 (HIGHLIGHT),CAN YOU FEEL IT?,2017.04.03,25701,2017,4,3,1,0
96,WEE WOO,PRISTIN (프리스틴),The 1st Mini Album 'HI! PRISTIN',2017.04.03,44531,2017,4,3,1,0
97,"유후 (You, Who?)","에릭남 (Eric Nam), 전소미","유후 (You, Who?)",2017.04.03,35459,2017,4,3,1,0
98,위험해,하이라이트 (HIGHLIGHT),CAN YOU FEEL IT?,2017.04.03,25951,2017,4,3,1,0
99,소나기,아이오아이 (I.O.I),소나기,2017.04.03,198651,2017,4,3,1,0
1,사랑이 잘 (With 오혁),아이유,사랑이 잘,2017.04.10,248988,2017,4,10,2,0
5,얼굴 찌푸리지 말아요,하이라이트 (HIGHLIGHT),CAN YOU FEEL IT?,2017.04.10,129256,2017,4,10,2,0
7,She's a Baby,지코 (ZICO),She's a Baby,2017.04.10,81376,2017,4,10,2,0
8,KNOCK KNOCK,TWICE (트와이스),TWICEcoaster : LANE 2,2017.04.10,165099,2017,4,10,2,0
9,부담이 돼 (Feat. 휘인 Of 마마무),정키,EMPTY,2017.04.10,133322,2017,4,10,2,0
10,너란 봄 (Feat. 하림),정은지,공간,2017.04.10,60184,2017,4,10,2,0
11,좋다고 말해,볼빨간사춘기,Full Album RED PLANET 'Hidden Track',2017.04.10,237873,2017,4,10,2,0
12,Make Me Love You,태연 (TAEYEON),My Voice - The 1st Album Deluxe Edition,2017.04.10,72272,2017,4,10,2,0
13,Fine,태연 (TAEYEON),My Voice - The 1st Album,2017.04.10,200846,2017,4,10,2,0
14,오랜 날 오랜 밤,AKMU (악뮤),사춘기 하 (思春記 下),2017.04.10,245250,2017,4,10,2,0
15,Rookie,Red Velvet (레드벨벳),Rookie - The 4th Mini Album,2017.04.10,135912,2017,4,10,2,0
16,오빠야,신현희와김루트,신현희와김루트,2017.04.10,134613,2017,4,10,2,0
17,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2017.04.10,345228,2017,4,10,2,0
21,우주를 줄게,볼빨간사춘기,Full Album RED PLANET,2017.04.10,301575,2017,4,10,2,0
22,YESTERDAY,블락비 (Block B),YESTERDAY,2017.04.10,135995,2017,4,10,2,0
23,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2017.04.10,234205,2017,4,10,2,0
24,비가와 (Rain),"소유 (SOYOU), 백현 (BAEKHYUN)",비가와,2017.04.10,130990,2017,4,10,2,0
27,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),매드클라운,우리집을 못 찾겠군요,2017.04.10,113550,2017,4,10,2,0
28,에라 모르겠다,BIGBANG (빅뱅),MADE,2017.04.10,183650,2017,4,10,2,0
29,I'll Be Yours,걸스데이,GIRL'S DAY EVERYDAY #5,2017.04.10,35701,2017,4,10,2,0
30,TT,TWICE (트와이스),TWICEcoaster : LANE 1,2017.04.10,189407,2017,4,10,2,0
31,FINGERTIP,여자친구 (GFRIEND),여자친구 The 4th Mini Album 'THE AWAKENING',2017.04.10,64447,2017,4,10,2,0
32,Come For You (Feat. HOMEBOY & FNRL.),Osshun Gum,고등래퍼 FINAL,2017.04.10,53215,2017,4,10,2,0
33,심술,볼빨간사춘기,Half Album RED ICKLE,2017.04.10,156660,2017,4,10,2,0
34,Stay With Me,"찬열 (CHANYEOL), 펀치 (Punch)",도깨비 OST Part.1,2017.04.10,225871,2017,4,10,2,0
35,마에스트로 (Maestro),창모 (CHANGMO),돈 벌 시간 2,2017.04.10,131918,2017,4,10,2,0
36,그대라는 사치,한동근,The 3rd Digital Single '그대라는 사치',2017.04.10,208270,2017,4,10,2,0
37,Decalcomanie (데칼코마니),마마무 (Mamamoo),MEMORY,2017.04.10,155262,2017,4,10,2,0
38,노래,Zion.T,OO,2017.04.10,90360,2017,4,10,2,0
39,불장난,BLACKPINK,SQUARE TWO,2017.04.10,207681,2017,4,10,2,0
40,"All I Wanna Do (K) (Feat. Hoody, Loco)",박재범,EVERYTHING YOU WANTED,2017.04.10,247466,2017,4,10,2,0
41,이 소설의 끝을 다시 써보려 해,한동근,The 1st Digital Single '이 소설의 끝을 다시 써보려 해',2017.04.10,243294,2017,4,10,2,0
42,코끼리 (Feat. RM),개코,코끼리,2017.04.10,30540,2017,4,10,2,0
44,이쁘다니까,에디킴,도깨비 OST Part.5,2017.04.10,106104,2017,4,10,2,0
45,FOOL,WINNER,FATE NUMBER FOR,2017.04.10,79705,2017,4,10,2,0
46,You(=I),볼빨간사춘기,Full Album RED PLANET,2017.04.10,146548,2017,4,10,2,0
47,I Miss You,소유 (SOYOU),도깨비 OST Part.7,2017.04.10,142033,2017,4,10,2,0
48,돌아오지마 (Feat. 용준형 Of 비스트),헤이즈 (Heize),돌아오지마,2017.04.10,190946,2017,4,10,2,0
49,BLUE MOON (Prod. GroovyRoom),"효린, 창모 (CHANGMO)",BLUE MOON,2017.04.10,203162,2017,4,10,2,0
50,내가 저지른 사랑,임창정,I'M,2017.04.10,240444,2017,4,10,2,0
51,아름다워,창모 (CHANGMO),돈 벌 시간 2,2017.04.10,218997,2017,4,10,2,0
52,기다렸다 가,"다이나믹 듀오, 첸 (CHEN)",Mixxxture Project Vol.1,2017.04.10,104401,2017,4,10,2,0
53,저 별,헤이즈 (Heize),저 별,2017.04.10,164222,2017,4,10,2,0
54,넘어와 (Feat. 백예린),DEAN,limbo,2017.04.10,145516,2017,4,10,2,0
55,널 사랑하지 않아,어반자카파,STILL,2017.04.10,216981,2017,4,10,2,0
56,아름답다,하이라이트 (HIGHLIGHT),CAN YOU FEEL IT?,2017.04.10,51782,2017,4,10,2,0
57,봄이 좋냐??,10CM,3.2,2017.04.10,191569,2017,4,10,2,0
58,낮보다는 밤,EXID,Eclipse,2017.04.10,41689,2017,4,10,2,0
59,바래다줄게 (Take You Home),백현 (BAEKHYUN),바래다줄게 (Take You Home) - SM STATION,2017.04.10,117704,2017,4,10,2,0
60,그대가 나를 본다면,반하나,그대가 나를 본다면,2017.04.10,48707,2017,4,10,2,0
61,D (half moon) (Feat. 개코),DEAN,130 Mood : TRBL,2017.04.10,267474,2017,4,10,2,0
63,당신의 밤 (Feat. 오혁),황광희 X 개코,무한도전 위대한 유산,2017.04.10,121138,2017,4,10,2,0
64,이 바보야,정승환,목소리,2017.04.10,137275,2017,4,10,2,0
65,첫 눈,정준일,도깨비 OST Part.8,2017.04.10,114432,2017,4,10,2,0
66,러시안 룰렛 (Russian Roulette),Red Velvet (레드벨벳),Russian Roulette - The 3rd Mini Album,2017.04.10,180307,2017,4,10,2,0
68,CHEER UP,TWICE (트와이스),PAGE TWO,2017.04.10,215834,2017,4,10,2,0
69,너였다면,정승환,또 오해영 OST Part.5,2017.04.10,248273,2017,4,10,2,0
70,Excuse Me,AOA,AOA 1st Album ANGEL'S KNOCK,2017.04.10,42154,2017,4,10,2,0
72,어른이 된다는 게,김나영,어른이 된다는 게,2017.04.10,33667,2017,4,10,2,0
73,I'm Not The Only One,Sam Smith,In The Lonely Hour,2017.04.10,295543,2017,4,10,2,0
74,Bunzi (번지),"기리보이, 서출구, 양홍원",고등래퍼 지역대항전 Part.2,2017.04.10,33220,2017,4,10,2,0
75,LAST DANCE,BIGBANG (빅뱅),MADE,2017.04.10,186772,2017,4,10,2,0
76,11:11,태연 (TAEYEON),11:11,2017.04.10,217214,2017,4,10,2,0
77,너무너무너무,아이오아이 (I.O.I),miss me?,2017.04.10,111662,2017,4,10,2,0
78,꽃길 (Prod. By ZICO),김세정,Jelly box 꽃길 (Prod. By 지코(ZICO)) 세정,2017.04.10,175779,2017,4,10,2,0
79,숨,박효신,I am A Dreamer,2017.04.10,222708,2017,4,10,2,0
80,Who Are You,샘김 (Sam Kim),도깨비 OST Part.6,2017.04.10,109315,2017,4,10,2,0
81,행복한 척,수지 (Suzy),Yes? No?,2017.04.10,104446,2017,4,10,2,0
82,그리워요 (Girlfriend),헨리 (HENRY),그리워요 (Girlfriend),2017.04.10,53312,2017,4,10,2,0
83,종 (Feat. 효린),선재 (snzae),고등래퍼 FINAL,2017.04.10,17600,2017,4,10,2,0
84,Complex (feat. G-DRAGON),Zion.T,OO,2017.04.10,82342,2017,4,10,2,0
86,처음 느껴본 이별 (Feat. 곽진언),정은지,공간,2017.04.10,14201,2017,4,10,2,0
87,PATTERN,이해리 (다비치),h,2017.04.10,9781,2017,4,10,2,0
88,나비잠 (Sweet Dream),"김희철, 민경훈",나비잠 (Sweet Dream) - SM STATION,2017.04.10,121445,2017,4,10,2,0
89,언젠가 (SOMEDAY),비투비,Feel'eM,2017.04.10,96602,2017,4,10,2,0
90,목요일 밤 (Feat. 빈지노),어반자카파,목요일 밤,2017.04.10,140002,2017,4,10,2,0
91,바램,정준일,더 아름다운 것,2017.04.10,44295,2017,4,10,2,0
92,Not Today,방탄소년단,YOU NEVER WALK ALONE,2017.04.10,187742,2017,4,10,2,0
93,소원,어반자카파,도깨비 OST Part.10,2017.04.10,51756,2017,4,10,2,0
94,Would U,Red Velvet (레드벨벳),Would U - SM STATION,2017.04.10,69207,2017,4,10,2,0
95,고속 (Prod. By Big Pie),기리보이,신고식 5곡,2017.04.10,30901,2017,4,10,2,0
96,WEE WOO,PRISTIN (프리스틴),The 1st Mini Album 'HI! PRISTIN',2017.04.10,44531,2017,4,10,2,0
97,미안해 (feat. Beenzino),Zion.T,OO,2017.04.10,48143,2017,4,10,2,0
98,기도 (I'll Be Your Man),비투비,NEW MEN,2017.04.10,104524,2017,4,10,2,0
99,Monster,EXO,EX'ACT - The 3rd Album,2017.04.10,160359,2017,4,10,2,0
100,봄날의 기억,비투비,Remember that,2017.04.10,114204,2017,4,10,2,0
1,사랑이 잘 (With 오혁),아이유,사랑이 잘,2017.04.17,248988,2017,4,17,3,0
2,She's a Baby,지코 (ZICO),She's a Baby,2017.04.17,81376,2017,4,17,3,0
7,BLUE MOON (Prod. GroovyRoom),"효린, 창모 (CHANGMO)",BLUE MOON,2017.04.17,203162,2017,4,17,3,0
