rank,title,singer,album,date,like,week
47,White Love (스키장에서),터보,하얀 겨울 2005,2015.01.19 ~ 2015.01.25,24013,4
48,멍,김현정,The Third Eye,2015.01.19 ~ 2015.01.25,27537,4
49,언제쯤이면 (Duet.아이유),윤현상,피아노포르테 (PIANOFORTE),2015.01.19 ~ 2015.01.25,97725,4
50,사랑에 빠지고 싶다,김조한,사랑에 빠지고 싶다,2015.01.19 ~ 2015.01.25,67883,4
51,바라보기,엠씨더맥스 (M.C the MAX),미녀의 탄생 OST Part 4,2015.01.19 ~ 2015.01.25,75394,4
52,금요일에 만나요 (Feat. 장이정 Of HISTORY),아이유,Modern Times - Epilogue,2015.01.19 ~ 2015.01.25,263526,4
53,Poison,엄정화,Invitation,2015.01.19 ~ 2015.01.25,26196,4
54,"화장 지웠어 (Feat. Zion.T, HA:TFELT) (No Make Up)",개코,REDINGRAY,2015.01.19 ~ 2015.01.25,65218,4
55,끼부리지마,WINNER,2014 S/S,2015.01.19 ~ 2015.01.25,107568,4
56,말해줘,지누션,Jinusean,2015.01.19 ~ 2015.01.25,20635,4
57,너의 의미 (Feat. 김창완),아이유,꽃갈피,2015.01.19 ~ 2015.01.25,235269,4
58,Coach Me (Feat. 주헌),"San E (산이), 효린",NO.MERCY (노머시) Part.1,2015.01.19 ~ 2015.01.25,8518,4
59,오빠야,"술제이 (Sool J), 조현영",오빠야,2015.01.19 ~ 2015.01.25,19729,4
60,연결고리#힙합,BOBBY,쇼미더머니3 Part.4,2015.01.19 ~ 2015.01.25,68009,4
61,"눈, 코, 입",태양,RISE,2015.01.19 ~ 2015.01.25,188920,4
62,그사람,박화요비,820211,2015.01.19 ~ 2015.01.25,9161,4
63,"묘해, 너와",어쿠스틱 콜라보,연애의 발견 OST Part 4,2015.01.19 ~ 2015.01.25,160448,4
64,나 어릴 적 꿈,터보,터보 (Turbo) 1집 '280km Speed',2015.01.19 ~ 2015.01.25,14969,4
65,하나뿐인 사람,케이윌,피노키오 OST Part.5,2015.01.19 ~ 2015.01.25,20108,4
66,시간아 천천히,이진아,K팝 스타 시즌4 '시간아 천천히',2015.01.19 ~ 2015.01.25,40054,4
67,썸 (Feat. 릴보이 Of 긱스),"소유 (SOYOU), 정기고",썸,2015.01.19 ~ 2015.01.25,179673,4
68,Maps,Maroon 5,Maps,2015.01.19 ~ 2015.01.25,102004,4
69,HER,블락비 (Block B),HER,2015.01.19 ~ 2015.01.25,130694,4
70,Tears,소찬휘,First Bridge,2015.01.19 ~ 2015.01.25,45008,4
71,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2015.01.19 ~ 2015.01.25,171261,4
72,초대,엄정화,Invitation,2015.01.19 ~ 2015.01.25,22678,4
73,죽을만큼 아파서 Part.2 (Feat. 스웨덴세탁소),MC몽,MISS ME OR DISS ME,2015.01.19 ~ 2015.01.25,34470,4
74,두 여자의 방,다비치,DAVICHI HUG,2015.01.19 ~ 2015.01.25,9327,4
75,술이 너보다 낫더라,"포스트맨 (POSTMEN), 6 to 8",술이 너보다 낫더라,2015.01.19 ~ 2015.01.25,27918,4
76,U & I (With Crush & 빈지노),토이,Da Capo,2015.01.19 ~ 2015.01.25,62991,4
77,Piano Man,마마무 (Mamamoo),Piano Man,2015.01.19 ~ 2015.01.25,56530,4
78,예뻐졌다 (Feat. 지코 Of Block B),박보람,예뻐졌다,2015.01.19 ~ 2015.01.25,76419,4
79,한강앞에서,나비 (Navi),REAL STORY,2015.01.19 ~ 2015.01.25,10390,4
80,너를 사랑해,윤미래,괜찮아 사랑이야 OST Part.6,2015.01.19 ~ 2015.01.25,80226,4
81,Crazy (Guilty Pleasure) (Feat. 아이언),종현 (JONGHYUN),The 1st Mini Album 'BASE',2015.01.19 ~ 2015.01.25,19888,4
82,그게 나야,김동률,동행,2015.01.19 ~ 2015.01.25,83780,4
83,혼잣말,"지아, 하트비",혼잣말,2015.01.19 ~ 2015.01.25,7038,4
84,한여름밤의 꿀,"San E (산이), 레이나 (Raina)","San E, 레이나 Project Single '한여름밤의 꿀'",2015.01.19 ~ 2015.01.25,175617,4
85,도망가자 (Feat. 린),MC몽,MISS ME OR DISS ME,2015.01.19 ~ 2015.01.25,50048,4
86,너무 보고싶어,어쿠스틱 콜라보,연애의 발견 OST Part 6,2015.01.19 ~ 2015.01.25,104920,4
87,"밤하늘의 별을 6 (With 알렉스, 피어)",양정승,밤하늘의 별을 6,2015.01.19 ~ 2015.01.25,11008,4
88,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2015.01.19 ~ 2015.01.25,180205,4
89,그린라이트 (Green Light),"라디 (Ra. D), 김은영",그린라이트 (Green Light),2015.01.19 ~ 2015.01.25,4083,4
90,콩 (Feat. 주영) (Hide And Seek),매드클라운,Piece Of Mine,2015.01.19 ~ 2015.01.25,13370,4
91,틈,"소유 (SOYOU), 권순일 (어반자카파), 박용인 (어반자카파)",소유X어반자카파 (권순일&박용인) '틈',2015.01.19 ~ 2015.01.25,46258,4
92,펑펑,알리 (ALi),TURNING POINT,2015.01.19 ~ 2015.01.25,56816,4
93,너에게,다비치,DAVICHI HUG,2015.01.19 ~ 2015.01.25,6904,4
94,내 눈물 모아,울랄라세션,칠전팔기 구해라 OST Part 2,2015.01.19 ~ 2015.01.25,13395,4
95,RIATCH,Dok2,RIATCH,2015.01.19 ~ 2015.01.25,6301,4
96,To Heaven (천국으로 보낸 편지),조성모,To Heaven,2015.01.19 ~ 2015.01.25,38734,4
97,유리구슬 (Glass Bead),여자친구 (GFRIEND),여자친구 1st Mini Album 'Season Of Glass',2015.01.19 ~ 2015.01.25,80694,4
98,"이리와봐 (Feat. Dok2, BOBBY)",MASTA WU,이리와봐,2015.01.19 ~ 2015.01.25,18234,4
99,봄,다비치,DAVICHI HUG,2015.01.19 ~ 2015.01.25,7429,4
100,슬퍼지려 하기 전에 (R&B Vers.),쿨 (COOL),Cool Best,2015.01.19 ~ 2015.01.25,10333,4
1,또 운다 또,다비치,DAVICHI HUG,2015.01.26 ~ 2015.02.01,46891,5
2,화 (Feat. 진실 Of Mad Soul Child) (Fire),매드클라운,Piece Of Mine,2015.01.26 ~ 2015.02.01,77338,5
3,슬픔 속에 그댈 지워야만 해,"정승환, 박윤하",K팝 스타 시즌4 - 캐스팅 오디션 Part.1,2015.01.26 ~ 2015.02.01,55204,5
4,목소리,노을,보이지 않는 것들,2015.01.26 ~ 2015.02.01,57904,5
5,위아래,EXID,위아래,2015.01.26 ~ 2015.02.01,78021,5
6,팔베개 (Feat. 기현) (Pillow),"소유 (SOYOU), 기리보이",NO.MERCY (노머시) Part.2,2015.01.26 ~ 2015.02.01,51343,5
7,LUV,Apink (에이핑크),Pink LUV,2015.01.26 ~ 2015.02.01,100247,5
8,사랑에 빠지고 싶다,정승환,K팝 스타 시즌4 '사랑에 빠지고 싶다',2015.01.26 ~ 2015.02.01,102291,5
9,광화문에서 (At Gwanghwamun),규현 (KYUHYUN),The 1st Mini Album '광화문에서 (At Gwanghwamun)',2015.01.26 ~ 2015.02.01,244285,5
10,행복해서 미안해,다비치,DAVICHI HUG,2015.01.26 ~ 2015.02.01,28672,5
11,Problem (Feat. Iggy Azalea),Ariana Grande,Problem,2015.01.26 ~ 2015.02.01,84482,5
12,GOOD BOY,GD X TAEYANG,GOOD BOY,2015.01.26 ~ 2015.02.01,91016,5
13,사뿐사뿐,AOA,사뿐사뿐,2015.01.26 ~ 2015.02.01,52172,5
14,Angel,"타이거JK, 윤미래, 비지 (Bizzy)",Angel,2015.01.26 ~ 2015.02.01,45969,5
15,환청 (Feat. 나쑈 (NaShow)),장재인(JEIN),킬미힐미 OST Part.1,2015.01.26 ~ 2015.02.01,63048,5
16,데자-부 (Deja-Boo) (Feat. Zion.T),종현 (JONGHYUN),The 1st Mini Album 'BASE',2015.01.26 ~ 2015.02.01,51703,5
17,세 사람 (With 성시경),토이,Da Capo,2015.01.26 ~ 2015.02.01,107579,5
18,싱숭생숭 (SsSs),"다이나믹 듀오, 박정현",싱숭생숭 (SsSs),2015.01.26 ~ 2015.02.01,51925,5
19,니가 모르게 (You Don't Know),로꼬,LOCOMOTIVE,2015.01.26 ~ 2015.02.01,115355,5
20,예뻐,인피니트H,Second Mini Album 'Fly Again',2015.01.26 ~ 2015.02.01,25226,5
21,잘못된 만남,김건모,Kim Gun Mo 3,2015.01.26 ~ 2015.02.01,57388,5
22,야생화,박효신,야생화,2015.01.26 ~ 2015.02.01,324394,5
23,신촌을 못가,포스트맨 (POSTMEN),신촌을 못가,2015.01.26 ~ 2015.02.01,114068,5
24,"BORN HATER (Feat. 빈지노, 버벌진트, B.I, MINO, BOBBY)",에픽하이 (EPIK HIGH),신발장,2015.01.26 ~ 2015.02.01,114744,5
25,12시 30분,비스트,TIME,2015.01.26 ~ 2015.02.01,102179,5
26,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture,2015.01.26 ~ 2015.02.01,274048,5
27,지워 (Feat. 아이언),"효린, 주영",지워,2015.01.26 ~ 2015.02.01,36789,5
28,I'm Not The Only One,Sam Smith,In The Lonely Hour,2015.01.26 ~ 2015.02.01,295543,5
29,HAPPY TOGETHER,박효신,HAPPY TOGETHER,2015.01.26 ~ 2015.02.01,75151,5
30,나는 달라 (Feat. BOBBY),HI SUHYUN,나는 달라,2015.01.26 ~ 2015.02.01,51375,5
31,Because Of You,백지영,"하이드 지킬, 나 OST Part 2",2015.01.26 ~ 2015.02.01,19060,5
32,내가 그리웠니 (Feat. 진실 Of Mad Soul Child),MC몽,MISS ME OR DISS ME,2015.01.26 ~ 2015.02.01,51420,5
33,잊지 말기로 해 (Bonus Track),"성시경, 권진아",Winter Wonderland,2015.01.26 ~ 2015.02.01,54365,5
34,내 생애 가장 행복한 시간 (Feat. 허각),MC몽,MISS ME OR DISS ME,2015.01.26 ~ 2015.02.01,96703,5
35,"Cheers (Feat. Beenzino, Babylon)","개코, 얀키 (YANKIE)",Cheers,2015.01.26 ~ 2015.02.01,17252,5
36,공허해,WINNER,2014 S/S,2015.01.26 ~ 2015.02.01,151656,5
37,헤픈엔딩 (Feat. 조원선 Of 롤러코스터),에픽하이 (EPIK HIGH),신발장,2015.01.26 ~ 2015.02.01,95634,5
38,악몽 (Feat. 박수진),배치기,악몽,2015.01.26 ~ 2015.02.01,19687,5
39,산다는 건 (Cheer Up),홍진영,인생노트 (LIFE NOTE),2015.01.26 ~ 2015.02.01,51420,5
40,어느 멋진 날,정용화,어느 멋진 날,2015.01.26 ~ 2015.02.01,22164,5
41,손대지마,에일리(Ailee),Magazine,2015.01.26 ~ 2015.02.01,68909,5
42,My Love,에디킴,Sing Sing Sing,2015.01.26 ~ 2015.02.01,21853,5
43,바라보기,엠씨더맥스 (M.C the MAX),미녀의 탄생 OST Part 4,2015.01.26 ~ 2015.02.01,75394,5
44,쓰담쓰담,10CM,3.0,2015.01.26 ~ 2015.02.01,59094,5
45,그녀와의 이별,김현정,Legend,2015.01.26 ~ 2015.02.01,34444,5
46,금요일에 만나요 (Feat. 장이정 Of HISTORY),아이유,Modern Times - Epilogue,2015.01.26 ~ 2015.02.01,263526,5
47,You,지소울 (GSoul),Coming Home,2015.01.26 ~ 2015.02.01,32068,5
48,언제쯤이면 (Duet.아이유),윤현상,피아노포르테 (PIANOFORTE),2015.01.26 ~ 2015.02.01,97725,5
49,추운 비,4minute,Crazy,2015.01.26 ~ 2015.02.01,10677,5
50,전화번호,지누션,노.라.보.세. 4집,2015.01.26 ~ 2015.02.01,17558,5
51,피노키오,로이킴,피노키오 OST Part.2,2015.01.26 ~ 2015.02.01,44418,5
52,드라마 (DRAMA),나인뮤지스,DRAMA,2015.01.26 ~ 2015.02.01,31340,5
53,끼부리지마,WINNER,2014 S/S,2015.01.26 ~ 2015.02.01,107568,5
54,사랑에 빠지고 싶다,김조한,사랑에 빠지고 싶다,2015.01.26 ~ 2015.02.01,67883,5
55,너의 의미 (Feat. 김창완),아이유,꽃갈피,2015.01.26 ~ 2015.02.01,235269,5
56,그대도 같은가요,에일리(Ailee),빛나거나 미치거나 OST Part.1,2015.01.26 ~ 2015.02.01,14947,5
57,"화장 지웠어 (Feat. Zion.T, HA:TFELT) (No Make Up)",개코,REDINGRAY,2015.01.26 ~ 2015.02.01,65218,5
58,Maps,Maroon 5,Maps,2015.01.26 ~ 2015.02.01,102004,5
59,White Love (스키장에서),터보,하얀 겨울 2005,2015.01.26 ~ 2015.02.01,24013,5
60,연결고리#힙합,BOBBY,쇼미더머니3 Part.4,2015.01.26 ~ 2015.02.01,68009,5
61,"묘해, 너와",어쿠스틱 콜라보,연애의 발견 OST Part 4,2015.01.26 ~ 2015.02.01,160448,5
62,멍,김현정,The Third Eye,2015.01.26 ~ 2015.02.01,27537,5
63,"눈, 코, 입",태양,RISE,2015.01.26 ~ 2015.02.01,188920,5
64,썸 (Feat. 릴보이 Of 긱스),"소유 (SOYOU), 정기고",썸,2015.01.26 ~ 2015.02.01,179673,5
65,오빠야,"술제이 (Sool J), 조현영",오빠야,2015.01.26 ~ 2015.02.01,19729,5
66,Poison,엄정화,Invitation,2015.01.26 ~ 2015.02.01,26196,5
67,말리꽃,유성은,칠전팔기 구해라 OST Part 3,2015.01.26 ~ 2015.02.01,18437,5
68,HER,블락비 (Block B),HER,2015.01.26 ~ 2015.02.01,130694,5
69,시간아 천천히,이진아,K팝 스타 시즌4 '시간아 천천히',2015.01.26 ~ 2015.02.01,40054,5
70,술이 너보다 낫더라,"포스트맨 (POSTMEN), 6 to 8",술이 너보다 낫더라,2015.01.26 ~ 2015.02.01,27918,5
71,두 여자의 방,다비치,DAVICHI HUG,2015.01.26 ~ 2015.02.01,9327,5
72,하나뿐인 사람,케이윌,피노키오 OST Part.5,2015.01.26 ~ 2015.02.01,20108,5
73,한여름밤의 꿀,"San E (산이), 레이나 (Raina)","San E, 레이나 Project Single '한여름밤의 꿀'",2015.01.26 ~ 2015.02.01,175617,5
74,죽을만큼 아파서 Part.2 (Feat. 스웨덴세탁소),MC몽,MISS ME OR DISS ME,2015.01.26 ~ 2015.02.01,34470,5
75,말해줘,지누션,Jinusean,2015.01.26 ~ 2015.02.01,20635,5
76,나 어릴 적 꿈,터보,터보 (Turbo) 1집 '280km Speed',2015.01.26 ~ 2015.02.01,14969,5
77,너무 보고싶어,어쿠스틱 콜라보,연애의 발견 OST Part 6,2015.01.26 ~ 2015.02.01,104920,5
78,Coach Me (Feat. 주헌),"San E (산이), 효린",NO.MERCY (노머시) Part.1,2015.01.26 ~ 2015.02.01,8518,5
79,너를 사랑해,윤미래,괜찮아 사랑이야 OST Part.6,2015.01.26 ~ 2015.02.01,80226,5
80,U & I (With Crush & 빈지노),토이,Da Capo,2015.01.26 ~ 2015.02.01,62991,5
81,Piano Man,마마무 (Mamamoo),Piano Man,2015.01.26 ~ 2015.02.01,56530,5
82,예뻐졌다 (Feat. 지코 Of Block B),박보람,예뻐졌다,2015.01.26 ~ 2015.02.01,76419,5
83,그사람,박화요비,820211,2015.01.26 ~ 2015.02.01,9161,5
84,Tears,소찬휘,First Bridge,2015.01.26 ~ 2015.02.01,45008,5
85,도망가자 (Feat. 린),MC몽,MISS ME OR DISS ME,2015.01.26 ~ 2015.02.01,50048,5
86,한강앞에서,나비 (Navi),REAL STORY,2015.01.26 ~ 2015.02.01,10390,5
87,그게 나야,김동률,동행,2015.01.26 ~ 2015.02.01,83780,5
88,혼잣말,"지아, 하트비",혼잣말,2015.01.26 ~ 2015.02.01,7038,5
89,교복을 벗고,써니힐,1st Album Part. B (Sunny Blues),2015.01.26 ~ 2015.02.01,9163,5
90,Crazy (Guilty Pleasure) (Feat. 아이언),종현 (JONGHYUN),The 1st Mini Album 'BASE',2015.01.26 ~ 2015.02.01,19888,5
91,너에게,다비치,DAVICHI HUG,2015.01.26 ~ 2015.02.01,6904,5
92,쉬운 여자 아니에요 (Feat. 정형돈),리지 (오렌지 캬라멜),The 1st Digital Single '쉬운 여자 아니에요',2015.01.26 ~ 2015.02.01,5324,5
93,좋아 (JOA),길구봉구,좋아 (JOA),2015.01.26 ~ 2015.02.01,33161,5
94,펑펑,알리 (ALi),TURNING POINT,2015.01.26 ~ 2015.02.01,56816,5
95,보고 싶은 사람,송지은,빛나거나 미치거나 OST Part.2,2015.01.26 ~ 2015.02.01,5303,5
96,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2015.01.26 ~ 2015.02.01,171261,5
97,"겨울, 또다시",문명진,"겨울, 또다시",2015.01.26 ~ 2015.02.01,4172,5
98,초대,엄정화,Invitation,2015.01.26 ~ 2015.02.01,22678,5
99,틈,"소유 (SOYOU), 권순일 (어반자카파), 박용인 (어반자카파)",소유X어반자카파 (권순일&박용인) '틈',2015.01.26 ~ 2015.02.01,46258,5
100,RIATCH,Dok2,RIATCH,2015.01.26 ~ 2015.02.01,6301,5
1,그냥 (Just),"Zion.T, Crush",Young,2015.02.02 ~ 2015.02.08,146425,1
2,또 운다 또,다비치,DAVICHI HUG,2015.02.02 ~ 2015.02.08,46891,1
3,같은 시간 속의 너,나얼,브라운 아이드 소울 싱글 프로젝트 1st. 같은 시간 속의 너 By 나얼,2015.02.02 ~ 2015.02.08,157663,1
4,화 (Feat. 진실 Of Mad Soul Child) (Fire),매드클라운,Piece Of Mine,2015.02.02 ~ 2015.02.08,77338,1
5,목소리,노을,보이지 않는 것들,2015.02.02 ~ 2015.02.08,57904,1
6,슬픔 속에 그댈 지워야만 해,"정승환, 박윤하",K팝 스타 시즌4 - 캐스팅 오디션 Part.1,2015.02.02 ~ 2015.02.08,55204,1
7,위아래,EXID,위아래,2015.02.02 ~ 2015.02.08,78021,1
8,팔베개 (Feat. 기현) (Pillow),"소유 (SOYOU), 기리보이",NO.MERCY (노머시) Part.2,2015.02.02 ~ 2015.02.08,51343,1
9,사랑에 빠지고 싶다,정승환,K팝 스타 시즌4 '사랑에 빠지고 싶다',2015.02.02 ~ 2015.02.08,102291,1
10,LUV,Apink (에이핑크),Pink LUV,2015.02.02 ~ 2015.02.08,100247,1
11,환청 (Feat. 나쑈 (NaShow)),장재인(JEIN),킬미힐미 OST Part.1,2015.02.02 ~ 2015.02.08,63048,1
12,행복해서 미안해,다비치,DAVICHI HUG,2015.02.02 ~ 2015.02.08,28672,1
13,광화문에서 (At Gwanghwamun),규현 (KYUHYUN),The 1st Mini Album '광화문에서 (At Gwanghwamun)',2015.02.02 ~ 2015.02.08,244285,1
14,Problem (Feat. Iggy Azalea),Ariana Grande,Problem,2015.02.02 ~ 2015.02.08,84482,1
15,GOOD BOY,GD X TAEYANG,GOOD BOY,2015.02.02 ~ 2015.02.08,91016,1
16,사뿐사뿐,AOA,사뿐사뿐,2015.02.02 ~ 2015.02.08,52172,1
17,Because Of You,백지영,"하이드 지킬, 나 OST Part 2",2015.02.02 ~ 2015.02.08,19060,1
18,Angel,"타이거JK, 윤미래, 비지 (Bizzy)",Angel,2015.02.02 ~ 2015.02.08,45969,1
19,세 사람 (With 성시경),토이,Da Capo,2015.02.02 ~ 2015.02.08,107579,1
20,싱숭생숭 (SsSs),"다이나믹 듀오, 박정현",싱숭생숭 (SsSs),2015.02.02 ~ 2015.02.08,51925,1
21,데자-부 (Deja-Boo) (Feat. Zion.T),종현 (JONGHYUN),The 1st Mini Album 'BASE',2015.02.02 ~ 2015.02.08,51703,1
22,니가 모르게 (You Don't Know),로꼬,LOCOMOTIVE,2015.02.02 ~ 2015.02.08,115355,1
23,야생화,박효신,야생화,2015.02.02 ~ 2015.02.08,324394,1
24,I'm Not The Only One,Sam Smith,In The Lonely Hour,2015.02.02 ~ 2015.02.08,295543,1
25,Lost Stars,Adam Levine,Begin Again - Music From And Inspired By The Original Motion Picture,2015.02.02 ~ 2015.02.08,274048,1
26,신촌을 못가,포스트맨 (POSTMEN),신촌을 못가,2015.02.02 ~ 2015.02.08,114068,1
27,"BORN HATER (Feat. 빈지노, 버벌진트, B.I, MINO, BOBBY)",에픽하이 (EPIK HIGH),신발장,2015.02.02 ~ 2015.02.08,114744,1
28,예뻐,인피니트H,Second Mini Album 'Fly Again',2015.02.02 ~ 2015.02.08,25226,1
29,지워 (Feat. 아이언),"효린, 주영",지워,2015.02.02 ~ 2015.02.08,36789,1
30,12시 30분,비스트,TIME,2015.02.02 ~ 2015.02.08,102179,1
31,잘못된 만남,김건모,Kim Gun Mo 3,2015.02.02 ~ 2015.02.08,57388,1
32,어느 멋진 날,정용화,어느 멋진 날,2015.02.02 ~ 2015.02.08,22164,1
33,내 생애 가장 행복한 시간 (Feat. 허각),MC몽,MISS ME OR DISS ME,2015.02.02 ~ 2015.02.08,96703,1
34,HAPPY TOGETHER,박효신,HAPPY TOGETHER,2015.02.02 ~ 2015.02.08,75151,1
35,내가 그리웠니 (Feat. 진실 Of Mad Soul Child),MC몽,MISS ME OR DISS ME,2015.02.02 ~ 2015.02.08,51420,1
36,나는 달라 (Feat. BOBBY),HI SUHYUN,나는 달라,2015.02.02 ~ 2015.02.08,51375,1
37,공허해,WINNER,2014 S/S,2015.02.02 ~ 2015.02.08,151656,1
38,바라보기,엠씨더맥스 (M.C the MAX),미녀의 탄생 OST Part 4,2015.02.02 ~ 2015.02.08,75394,1
39,잊지 말기로 해 (Bonus Track),"성시경, 권진아",Winter Wonderland,2015.02.02 ~ 2015.02.08,54365,1
40,헤픈엔딩 (Feat. 조원선 Of 롤러코스터),에픽하이 (EPIK HIGH),신발장,2015.02.02 ~ 2015.02.08,95634,1
41,산다는 건 (Cheer Up),홍진영,인생노트 (LIFE NOTE),2015.02.02 ~ 2015.02.08,51420,1
42,악몽 (Feat. 박수진),배치기,악몽,2015.02.02 ~ 2015.02.08,19687,1
43,금요일에 만나요 (Feat. 장이정 Of HISTORY),아이유,Modern Times - Epilogue,2015.02.02 ~ 2015.02.08,263526,1
44,손대지마,에일리(Ailee),Magazine,2015.02.02 ~ 2015.02.08,68909,1
45,드라마 (DRAMA),나인뮤지스,DRAMA,2015.02.02 ~ 2015.02.08,31340,1
46,"Cheers (Feat. Beenzino, Babylon)","개코, 얀키 (YANKIE)",Cheers,2015.02.02 ~ 2015.02.08,17252,1
47,쓰담쓰담,10CM,3.0,2015.02.02 ~ 2015.02.08,59094,1
48,밤샜지 (Prod. By ZICO),육지담,언프리티 랩스타 Track 1,2015.02.02 ~ 2015.02.08,10796,1
49,My Love,에디킴,Sing Sing Sing,2015.02.02 ~ 2015.02.08,21853,1
50,언제쯤이면 (Duet.아이유),윤현상,피아노포르테 (PIANOFORTE),2015.02.02 ~ 2015.02.08,97725,1
51,그녀와의 이별,김현정,Legend,2015.02.02 ~ 2015.02.08,34444,1
52,너의 의미 (Feat. 김창완),아이유,꽃갈피,2015.02.02 ~ 2015.02.08,235269,1
53,끼부리지마,WINNER,2014 S/S,2015.02.02 ~ 2015.02.08,107568,1
54,Maps,Maroon 5,Maps,2015.02.02 ~ 2015.02.08,102004,1
55,"화장 지웠어 (Feat. Zion.T, HA:TFELT) (No Make Up)",개코,REDINGRAY,2015.02.02 ~ 2015.02.08,65218,1
56,"묘해, 너와",어쿠스틱 콜라보,연애의 발견 OST Part 4,2015.02.02 ~ 2015.02.08,160448,1
57,썸 (Feat. 릴보이 Of 긱스),"소유 (SOYOU), 정기고",썸,2015.02.02 ~ 2015.02.08,179673,1
58,연결고리#힙합,BOBBY,쇼미더머니3 Part.4,2015.02.02 ~ 2015.02.08,68009,1
59,사랑에 빠지고 싶다,김조한,사랑에 빠지고 싶다,2015.02.02 ~ 2015.02.08,67883,1
60,피노키오,로이킴,피노키오 OST Part.2,2015.02.02 ~ 2015.02.08,44418,1
61,그대도 같은가요,에일리(Ailee),빛나거나 미치거나 OST Part.1,2015.02.02 ~ 2015.02.08,14947,1
62,"눈, 코, 입",태양,RISE,2015.02.02 ~ 2015.02.08,188920,1
63,Sugar,Maroon 5,V (Deluxe Edition),2015.02.02 ~ 2015.02.08,231845,1
64,전화번호,지누션,노.라.보.세. 4집,2015.02.02 ~ 2015.02.08,17558,1
65,HER,블락비 (Block B),HER,2015.02.02 ~ 2015.02.08,130694,1
66,You,지소울 (GSoul),Coming Home,2015.02.02 ~ 2015.02.08,32068,1
67,오빠야,"술제이 (Sool J), 조현영",오빠야,2015.02.02 ~ 2015.02.08,19729,1
68,술이 너보다 낫더라,"포스트맨 (POSTMEN), 6 to 8",술이 너보다 낫더라,2015.02.02 ~ 2015.02.08,27918,1
69,한여름밤의 꿀,"San E (산이), 레이나 (Raina)","San E, 레이나 Project Single '한여름밤의 꿀'",2015.02.02 ~ 2015.02.08,175617,1
70,멍,김현정,The Third Eye,2015.02.02 ~ 2015.02.08,27537,1
71,그리워 그리워하다,포스트맨 (POSTMEN),빛나거나 미치거나 OST Part. 3,2015.02.02 ~ 2015.02.08,9676,1
72,너무 보고싶어,어쿠스틱 콜라보,연애의 발견 OST Part 6,2015.02.02 ~ 2015.02.08,104920,1
73,White Love (스키장에서),터보,하얀 겨울 2005,2015.02.02 ~ 2015.02.08,24013,1
74,말리꽃,유성은,칠전팔기 구해라 OST Part 3,2015.02.02 ~ 2015.02.08,18437,1
75,교복을 벗고,써니힐,1st Album Part. B (Sunny Blues),2015.02.02 ~ 2015.02.08,9163,1
76,예뻐졌다 (Feat. 지코 Of Block B),박보람,예뻐졌다,2015.02.02 ~ 2015.02.08,76419,1
77,너를 사랑해,윤미래,괜찮아 사랑이야 OST Part.6,2015.02.02 ~ 2015.02.08,80226,1
78,Piano Man,마마무 (Mamamoo),Piano Man,2015.02.02 ~ 2015.02.08,56530,1
79,U & I (With Crush & 빈지노),토이,Da Capo,2015.02.02 ~ 2015.02.08,62991,1
80,죽을만큼 아파서 Part.2 (Feat. 스웨덴세탁소),MC몽,MISS ME OR DISS ME,2015.02.02 ~ 2015.02.08,34470,1
81,하나뿐인 사람,케이윌,피노키오 OST Part.5,2015.02.02 ~ 2015.02.08,20108,1
82,좋아 (JOA),길구봉구,좋아 (JOA),2015.02.02 ~ 2015.02.08,33161,1
83,시간아 천천히,이진아,K팝 스타 시즌4 '시간아 천천히',2015.02.02 ~ 2015.02.08,40054,1
84,Poison,엄정화,Invitation,2015.02.02 ~ 2015.02.08,26196,1
85,추운 비,4minute,Crazy,2015.02.02 ~ 2015.02.08,10677,1
86,잠시만 안녕 (Original),엠씨더맥스 (M.C the MAX),M.C The Max!,2015.02.02 ~ 2015.02.08,104810,1
87,Uptown Funk (Feat. Bruno Mars),Mark Ronson,Uptown Funk (Feat. Bruno Mars),2015.02.02 ~ 2015.02.08,159977,1
88,두 여자의 방,다비치,DAVICHI HUG,2015.02.02 ~ 2015.02.08,9327,1
89,사랑의 와이파이,홍진영,조영수 All Star - 홍진영,2015.02.02 ~ 2015.02.08,7104,1
