rank,title,singer,album,date,like
34,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.05.14.03,561706
42,밤편지,아이유,밤편지,2018.05.14.03,473558
58,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.05.14.03,293290
63,그리워하다,비투비,Brother Act.,2018.05.14.03,318071
65,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.05.14.03,243094
66,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.05.14.03,188277
68,노력,박원,1/24,2018.05.14.03,207705
70,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2018.05.14.03,366322
81,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2018.05.14.03,131791
86,비,폴킴,비,2018.05.14.03,310873
15,그날처럼,장덕철,그날처럼,2018.05.21.04,261616
22,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.05.21.04,376412
24,선물,멜로망스,Moonlight,2018.05.21.04,359013
27,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2018.05.21.04,438895
29,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.05.21.04,561706
36,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.05.21.04,189008
50,밤편지,아이유,밤편지,2018.05.21.04,473558
71,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.05.21.04,293290
74,그리워하다,비투비,Brother Act.,2018.05.21.04,318071
77,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.05.21.04,243094
78,노력,박원,1/24,2018.05.21.04,207705
81,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2018.05.21.04,366322
84,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.05.21.04,188277
95,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2018.05.21.04,131791
97,비,폴킴,비,2018.05.21.04,310873
15,그날처럼,장덕철,그날처럼,2018.05.28.05,261616
18,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.05.28.05,376412
20,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2018.05.28.05,438895
24,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.05.28.05,561706
30,선물,멜로망스,Moonlight,2018.05.28.05,359013
37,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.05.28.05,189008
52,밤편지,아이유,밤편지,2018.05.28.05,473558
72,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.05.28.05,293290
74,그리워하다,비투비,Brother Act.,2018.05.28.05,318071
80,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.05.28.05,243094
84,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.05.28.05,188277
88,노력,박원,1/24,2018.05.28.05,207705
89,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2018.05.28.05,366322
98,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2018.05.28.05,131791
99,비,폴킴,비,2018.05.28.05,310873
3,너를 만나,폴킴,너를 만나,2018.12.03.01,328645
11,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2018.12.03.01,438895
31,IDOL,방탄소년단,LOVE YOURSELF 結 'Answer',2018.12.03.01,320257
37,비,폴킴,비,2018.12.03.01,310873
38,밤편지,아이유,밤편지,2018.12.03.01,473558
40,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.12.03.01,189008
51,그리워하다,비투비,Brother Act.,2018.12.03.01,318071
54,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.12.03.01,293290
55,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.12.03.01,243094
56,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.12.03.01,561706
63,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.12.03.01,188277
71,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.12.03.01,376412
72,그날처럼,장덕철,그날처럼,2018.12.03.01,261616
73,선물,멜로망스,Moonlight,2018.12.03.01,359013
92,Santa Tell Me,Ariana Grande,Santa Tell Me,2018.12.03.01,246443
98,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2018.12.03.01,236565
4,너를 만나,폴킴,너를 만나,2018.12.10.02,328645
12,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2018.12.10.02,438895
32,IDOL,방탄소년단,LOVE YOURSELF 結 'Answer',2018.12.10.02,320257
40,밤편지,아이유,밤편지,2018.12.10.02,473558
41,비,폴킴,비,2018.12.10.02,310873
42,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.12.10.02,189008
43,Santa Tell Me,Ariana Grande,Santa Tell Me,2018.12.10.02,246443
45,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2018.12.10.02,236565
51,그리워하다,비투비,Brother Act.,2018.12.10.02,318071
58,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.12.10.02,188277
59,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.12.10.02,561706
60,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.12.10.02,293290
63,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.12.10.02,243094
70,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2018.12.10.02,180205
71,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.12.10.02,376412
83,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2018.12.10.02,171261
84,선물,멜로망스,Moonlight,2018.12.10.02,359013
85,그날처럼,장덕철,그날처럼,2018.12.10.02,261616
87,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2018.12.10.02,265321
4,너를 만나,폴킴,너를 만나,2018.12.17.03,328645
13,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2018.12.17.03,438895
27,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2018.12.17.03,236565
28,Santa Tell Me,Ariana Grande,Santa Tell Me,2018.12.17.03,246443
32,IDOL,방탄소년단,LOVE YOURSELF 結 'Answer',2018.12.17.03,320257
38,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2018.12.17.03,180205
42,밤편지,아이유,밤편지,2018.12.17.03,473558
43,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.12.17.03,189008
44,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2018.12.17.03,171261
46,비,폴킴,비,2018.12.17.03,310873
49,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2018.12.17.03,265321
58,그리워하다,비투비,Brother Act.,2018.12.17.03,318071
61,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.12.17.03,561706
62,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.12.17.03,188277
68,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.12.17.03,293290
73,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.12.17.03,243094
77,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.12.17.03,376412
84,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2018.12.17.03,366322
85,그날처럼,장덕철,그날처럼,2018.12.17.03,261616
88,선물,멜로망스,Moonlight,2018.12.17.03,359013
5,너를 만나,폴킴,너를 만나,2018.12.24.04,328645
7,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2018.12.24.04,236565
12,Santa Tell Me,Ariana Grande,Santa Tell Me,2018.12.24.04,246443
14,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2018.12.24.04,438895
21,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2018.12.24.04,180205
26,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2018.12.24.04,171261
30,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2018.12.24.04,265321
33,IDOL,방탄소년단,LOVE YOURSELF 結 'Answer',2018.12.24.04,320257
44,밤편지,아이유,밤편지,2018.12.24.04,473558
47,비,폴킴,비,2018.12.24.04,310873
48,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2018.12.24.04,189008
54,봄날,방탄소년단,YOU NEVER WALK ALONE,2018.12.24.04,561706
56,그리워하다,비투비,Brother Act.,2018.12.24.04,318071
65,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2018.12.24.04,188277
69,DNA,방탄소년단,LOVE YOURSELF 承 'Her',2018.12.24.04,376412
71,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2018.12.24.04,293290
75,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2018.12.24.04,366322
77,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2018.12.24.04,243094
81,그날처럼,장덕철,그날처럼,2018.12.24.04,261616
87,Last Christmas,Ariana Grande,Last Christmas,2018.12.24.04,26092
88,선물,멜로망스,Moonlight,2018.12.24.04,359013
90,Must Have Love,"SG 워너비, 브라운아이드걸스",SG워너비 & 브라운아이드걸스 싱글,2018.12.24.04,79477
3,Beautiful,Crush,도깨비 OST Part 4,2017.01.02.01,246055
24,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2017.01.02.01,366322
31,첫 눈,정준일,도깨비 OST Part.8,2017.01.02.01,114432
40,피 땀 눈물,방탄소년단,WINGS,2017.01.02.01,276387
58,어디에도,엠씨더맥스 (M.C the MAX),pathos,2017.01.02.01,255679
65,I'm Not The Only One,Sam Smith,In The Lonely Hour,2017.01.02.01,295543
83,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2017.01.02.01,180205
1,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2017.01.09.02,366322
3,Beautiful,Crush,도깨비 OST Part 4,2017.01.09.02,246055
22,첫 눈,정준일,도깨비 OST Part.8,2017.01.09.02,114432
41,피 땀 눈물,방탄소년단,WINGS,2017.01.09.02,276387
53,어디에도,엠씨더맥스 (M.C the MAX),pathos,2017.01.09.02,255679
65,I'm Not The Only One,Sam Smith,In The Lonely Hour,2017.01.09.02,295543
1,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2017.01.16.03,366322
3,Beautiful,Crush,도깨비 OST Part 4,2017.01.16.03,246055
20,첫 눈,정준일,도깨비 OST Part.8,2017.01.16.03,114432
46,피 땀 눈물,방탄소년단,WINGS,2017.01.16.03,276387
57,어디에도,엠씨더맥스 (M.C the MAX),pathos,2017.01.16.03,255679
68,I'm Not The Only One,Sam Smith,In The Lonely Hour,2017.01.16.03,295543
72,안녕,2NE1,안녕,2017.01.16.03,30708
1,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2017.01.23.04,366322
2,Beautiful,Crush,도깨비 OST Part 4,2017.01.23.04,246055
19,첫 눈,정준일,도깨비 OST Part.8,2017.01.23.04,114432
45,안녕,2NE1,안녕,2017.01.23.04,30708
48,피 땀 눈물,방탄소년단,WINGS,2017.01.23.04,276387
60,어디에도,엠씨더맥스 (M.C the MAX),pathos,2017.01.23.04,255679
70,I'm Not The Only One,Sam Smith,In The Lonely Hour,2017.01.23.04,295543
1,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2017.01.30.01,366322
4,Beautiful,Crush,도깨비 OST Part 4,2017.01.30.01,246055
27,첫 눈,정준일,도깨비 OST Part.8,2017.01.30.01,114432
46,피 땀 눈물,방탄소년단,WINGS,2017.01.30.01,276387
66,어디에도,엠씨더맥스 (M.C the MAX),pathos,2017.01.30.01,255679
69,안녕,2NE1,안녕,2017.01.30.01,30708
73,I'm Not The Only One,Sam Smith,In The Lonely Hour,2017.01.30.01,295543
1,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2017.02.06.02,366322
4,Beautiful,Crush,도깨비 OST Part 4,2017.02.06.02,246055
29,첫 눈,정준일,도깨비 OST Part.8,2017.02.06.02,114432
35,피 땀 눈물,방탄소년단,WINGS,2017.02.06.02,276387
62,어디에도,엠씨더맥스 (M.C the MAX),pathos,2017.02.06.02,255679
68,I'm Not The Only One,Sam Smith,In The Lonely Hour,2017.02.06.02,295543
82,안녕,2NE1,안녕,2017.02.06.02,30708
1,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2017.02.13.03,366322
5,봄날,방탄소년단,YOU NEVER WALK ALONE,2017.02.13.03,561706
6,Beautiful,Crush,도깨비 OST Part 4,2017.02.13.03,246055
22,피 땀 눈물,방탄소년단,WINGS,2017.02.13.03,276387
35,첫 눈,정준일,도깨비 OST Part.8,2017.02.13.03,114432
63,어디에도,엠씨더맥스 (M.C the MAX),pathos,2017.02.13.03,255679
72,I'm Not The Only One,Sam Smith,In The Lonely Hour,2017.02.13.03,295543
2,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2017.02.20.04,366322
7,봄날,방탄소년단,YOU NEVER WALK ALONE,2017.02.20.04,561706
8,Beautiful,Crush,도깨비 OST Part 4,2017.02.20.04,246055
26,피 땀 눈물,방탄소년단,WINGS,2017.02.20.04,276387
38,첫 눈,정준일,도깨비 OST Part.8,2017.02.20.04,114432
63,어디에도,엠씨더맥스 (M.C the MAX),pathos,2017.02.20.04,255679
72,I'm Not The Only One,Sam Smith,In The Lonely Hour,2017.02.20.04,295543
3,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2017.02.27.01,366322
8,봄날,방탄소년단,YOU NEVER WALK ALONE,2017.02.27.01,561706
10,Beautiful,Crush,도깨비 OST Part 4,2017.02.27.01,246055
29,피 땀 눈물,방탄소년단,WINGS,2017.02.27.01,276387
46,첫 눈,정준일,도깨비 OST Part.8,2017.02.27.01,114432
63,어디에도,엠씨더맥스 (M.C the MAX),pathos,2017.02.27.01,255679
69,I'm Not The Only One,Sam Smith,In The Lonely Hour,2017.02.27.01,295543
87,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2017.02.27.01,345228
3,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2017.03.06.02,366322
9,봄날,방탄소년단,YOU NEVER WALK ALONE,2017.03.06.02,561706
10,Beautiful,Crush,도깨비 OST Part 4,2017.03.06.02,246055
37,피 땀 눈물,방탄소년단,WINGS,2017.03.06.02,276387
46,첫 눈,정준일,도깨비 OST Part.8,2017.03.06.02,114432
59,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2017.03.06.02,345228
60,어디에도,엠씨더맥스 (M.C the MAX),pathos,2017.03.06.02,255679
67,I'm Not The Only One,Sam Smith,In The Lonely Hour,2017.03.06.02,295543
3,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2017.03.13.03,366322
10,Beautiful,Crush,도깨비 OST Part 4,2017.03.13.03,246055
11,봄날,방탄소년단,YOU NEVER WALK ALONE,2017.03.13.03,561706
31,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2017.03.13.03,345228
43,첫 눈,정준일,도깨비 OST Part.8,2017.03.13.03,114432
46,피 땀 눈물,방탄소년단,WINGS,2017.03.13.03,276387
60,어디에도,엠씨더맥스 (M.C the MAX),pathos,2017.03.13.03,255679
68,I'm Not The Only One,Sam Smith,In The Lonely Hour,2017.03.13.03,295543
69,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2017.03.13.03,234205
3,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2017.03.20.04,366322
6,밤편지,아이유,밤편지,2017.03.20.04,473558
11,Beautiful,Crush,도깨비 OST Part 4,2017.03.20.04,246055
13,봄날,방탄소년단,YOU NEVER WALK ALONE,2017.03.20.04,561706
28,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2017.03.20.04,345228
43,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2017.03.20.04,234205
46,첫 눈,정준일,도깨비 OST Part.8,2017.03.20.04,114432
52,피 땀 눈물,방탄소년단,WINGS,2017.03.20.04,276387
64,어디에도,엠씨더맥스 (M.C the MAX),pathos,2017.03.20.04,255679
71,I'm Not The Only One,Sam Smith,In The Lonely Hour,2017.03.20.04,295543
88,봄이 좋냐??,10CM,3.2,2017.03.20.04,191569
1,밤편지,아이유,밤편지,2017.03.27.05,473558
4,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2017.03.27.05,366322
11,Beautiful,Crush,도깨비 OST Part 4,2017.03.27.05,246055
12,봄날,방탄소년단,YOU NEVER WALK ALONE,2017.03.27.05,561706
26,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2017.03.27.05,345228
35,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2017.03.27.05,234205
48,첫 눈,정준일,도깨비 OST Part.8,2017.03.27.05,114432
55,피 땀 눈물,방탄소년단,WINGS,2017.03.27.05,276387
63,어디에도,엠씨더맥스 (M.C the MAX),pathos,2017.03.27.05,255679
70,I'm Not The Only One,Sam Smith,In The Lonely Hour,2017.03.27.05,295543
79,봄이 좋냐??,10CM,3.2,2017.03.27.05,191569
1,밤편지,아이유,밤편지,2017.04.03.01,473558
4,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2017.04.03.01,366322
14,Beautiful,Crush,도깨비 OST Part 4,2017.04.03.01,246055
15,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2017.04.03.01,345228
16,봄날,방탄소년단,YOU NEVER WALK ALONE,2017.04.03.01,561706
26,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2017.04.03.01,234205
53,첫 눈,정준일,도깨비 OST Part.8,2017.04.03.01,114432
56,봄이 좋냐??,10CM,3.2,2017.04.03.01,191569
60,피 땀 눈물,방탄소년단,WINGS,2017.04.03.01,276387
65,어디에도,엠씨더맥스 (M.C the MAX),pathos,2017.04.03.01,255679
72,I'm Not The Only One,Sam Smith,In The Lonely Hour,2017.04.03.01,295543
90,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2017.04.03.01,131791
2,밤편지,아이유,밤편지,2017.04.10.02,473558
6,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2017.04.10.02,366322
17,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2017.04.10.02,345228
18,Beautiful,Crush,도깨비 OST Part 4,2017.04.10.02,246055
19,봄날,방탄소년단,YOU NEVER WALK ALONE,2017.04.10.02,561706
23,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2017.04.10.02,234205
57,봄이 좋냐??,10CM,3.2,2017.04.10.02,191569
65,첫 눈,정준일,도깨비 OST Part.8,2017.04.10.02,114432
67,어디에도,엠씨더맥스 (M.C the MAX),pathos,2017.04.10.02,255679
71,피 땀 눈물,방탄소년단,WINGS,2017.04.10.02,276387
73,I'm Not The Only One,Sam Smith,In The Lonely Hour,2017.04.10.02,295543
85,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2017.04.10.02,131791
3,밤편지,아이유,밤편지,2017.04.17.03,473558
8,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2017.04.17.03,366322
23,Beautiful,Crush,도깨비 OST Part 4,2017.04.17.03,246055
25,봄날,방탄소년단,YOU NEVER WALK ALONE,2017.04.17.03,561706
34,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2017.04.17.03,345228
39,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2017.04.17.03,234205
64,어디에도,엠씨더맥스 (M.C the MAX),pathos,2017.04.17.03,255679
72,첫 눈,정준일,도깨비 OST Part.8,2017.04.17.03,114432
75,I'm Not The Only One,Sam Smith,In The Lonely Hour,2017.04.17.03,295543
76,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2017.04.17.03,131791
78,봄이 좋냐??,10CM,3.2,2017.04.17.03,191569
79,피 땀 눈물,방탄소년단,WINGS,2017.04.17.03,276387
6,밤편지,아이유,밤편지,2017.04.24.04,473558
13,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2017.04.24.04,366322
27,봄날,방탄소년단,YOU NEVER WALK ALONE,2017.04.24.04,561706
29,Beautiful,Crush,도깨비 OST Part 4,2017.04.24.04,246055
52,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2017.04.24.04,345228
53,봄 사랑 벚꽃 말고,"HIGH4 (하이포), 아이유",봄 사랑 벚꽃 말고,2017.04.24.04,234205
63,어디에도,엠씨더맥스 (M.C the MAX),pathos,2017.04.24.04,255679
75,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2017.04.24.04,131791
78,피 땀 눈물,방탄소년단,WINGS,2017.04.24.04,276387
79,첫 눈,정준일,도깨비 OST Part.8,2017.04.24.04,114432
80,I'm Not The Only One,Sam Smith,In The Lonely Hour,2017.04.24.04,295543
